StudiumID;StudentID;Studiumbeginn;Alter;Geschlecht;Studiengang;Leistungspunkte_zum_Abschluss;Kuendigungsdatum
31622511;31232949;15.05.2019;36;m;Fernstudium Bachelor of Arts Eventmanagement;180;09.09.2020
31650429;30664185;21.06.2019;37;m;Betriebswirt Gesundheitsmanagement;180;09.09.2020
31665513;27374808;07.07.2019;31;f;Fernstudium Bachelor of Arts Public Relations;180;09.09.2020
31664961;31220436;06.07.2019;28;f;Fernstudium Bachelor of Arts Pädagogik für Bildung, Beratung und Personalentwicklung;180;08.09.2020
31654026;31248042;26.06.2019;36;m;Mediendesign;180;04.09.2020
31680243;31258491;23.07.2019;39;m;Tourismuswirtschaft;180;04.09.2020
31626438;27369486;19.05.2019;31;f;Bauingenieurwesen;180;04.09.2020
31651476;31247004;07.07.2019;39;f;Bachelor Personalmanagement berufsbegleitend;180;04.09.2020
31656603;31249203;03.07.2019;24;m;Orientierungsstudium Bachelor of Arts E-Commerce;180;04.09.2020
31643235;31243461;09.06.2019;26;m;Fernstudium Bachelor of Arts Fitnessökonomie;210;04.09.2020
31621998;31232643;10.05.2019;23;f;Bachelor Kindheitspädagogik berufsbegleitend;180;03.09.2020
31662246;31251636;04.07.2019;22;f;Fernstudium Bachelor of Arts Architektur 240 ECTS;180;03.09.2020
31622244;31232802;05.06.2019;30;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;03.09.2020
31666140;30638274;10.07.2019;31;f;Fernstudium Bachelor of Arts Sozialmanagement;180;03.09.2020
31671849;31254414;11.07.2019;30;m;Orientierungsstudium Bachelor of Arts E-Commerce;180;03.09.2020
31568907;31208013;07.05.2019;27;m;Fernstudium Bachelor of Arts International Management;180;02.09.2020
31623399;31233429;12.05.2019;39;m;BA Internationales Luftverkehrsmanagement;180;02.09.2020
31678617;31257723;20.07.2019;31;m;Betriebswirt Tourismusmanagement;180;02.09.2020
31639524;31241817;07.06.2019;31;m;Bachelor Informatik berufsbegleitend;180;02.09.2020
31621425;31232346;13.05.2019;29;f;Bachelor Personalmanagement berufsbegleitend;180;02.09.2020
31658256;31249944;29.06.2019;24;f;Bachelor Personalmanagement berufsbegleitend;180;02.09.2020
31603002;31223571;07.05.2019;29;m;BA Internationales Luftverkehrsmanagement;180;01.09.2020
31621122;31232232;09.05.2019;54;f;BA Internationales Luftverkehrsmanagement;180;01.09.2020
31610139;31226757;06.06.2019;28;f;Personalmanagement;180;01.09.2020
31659312;31250412;07.07.2019;33;f;Bachelor Kindheitspädagogik berufsbegleitend;180;01.09.2020
31670961;31253973;11.07.2019;24;m;Fernstudium Bachelor of Arts Architektur 240 ECTS;180;30.08.2020
31630293;31237152;25.05.2019;51;f;Bachelor International Management berufsbegleitend;90;30.08.2020
31625472;31234611;21.05.2019;23;m;Fernstudium Bachelor of Arts Pflegemanagement;180;28.08.2020
31653444;31210530;23.06.2019;25;m;Fernstudium Bachelor of Arts Physiotherapie;180;28.08.2020
31678719;30871524;21.07.2019;43;f;Fernstudium Bachelor of Arts Public Relations;180;27.08.2020
31632798;30893037;29.05.2019;29;f;Fernstudium Bachelor of Arts Fitnessökonomie;210;27.08.2020
31653159;30851823;23.06.2019;39;f;BA Internationales Luftverkehrsmanagement;180;26.08.2020
31622487;31232934;11.05.2019;24;m;International Hospitality Management;180;26.08.2020
31677756;30839070;19.07.2019;41;f;Fernstudium Bachelor of Arts Eventmanagement;180;26.08.2020
31665069;31253028;07.07.2019;30;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;26.08.2020
31620957;30198807;07.06.2019;38;f;Bachelor International Management berufsbegleitend;90;26.08.2020
31627377;31235697;06.06.2019;22;f;Bachelor Personalmanagement berufsbegleitend;180;26.08.2020
31646880;30959154;15.06.2019;40;f;Bachelor Personalmanagement berufsbegleitend;180;26.08.2020
31618149;31219671;07.06.2019;25;m;Bachelor Health Care Management berufsbegleitend;180;26.08.2020
31631553;31237854;25.05.2019;47;m;Fernstudium Bachelor of Arts Logistikmanagement;180;25.08.2020
31665945;31253403;10.07.2019;27;f;Bachelor Psychologie berufsbegleitend;180;24.08.2020
31646118;31244808;07.07.2019;44;f;Fernstudium Bachelor of Arts International Management;180;22.08.2020
31656885;30784770;07.07.2019;31;m;Fernstudium Bachelor of Arts Pflegepädagogik;120;21.08.2020
31653555;31206168;24.06.2019;35;f;FS Mitarbeiterkurse;180;19.08.2020
31674951;31255911;16.07.2019;29;f;Bachelor Psychologie berufsbegleitend;180;19.08.2020
31687311;31262100;03.08.2019;24;m;Betriebswirt Gesundheitsmanagement;180;19.08.2020
31653657;30233013;25.06.2019;28;f;Zusatzmodule DS;180;18.08.2020
31616955;31229808;03.07.2019;53;f;BA Internationales Luftverkehrsmanagement;180;17.08.2020
31600317;31222377;07.07.2019;25;f;Bachelor Psychologie berufsbegleitend;180;16.08.2020
31637088;31240689;04.06.2019;56;m;Fernstudium Bachelor of Arts Public Relations;180;16.08.2020
31610790;31227084;07.05.2019;29;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;15.08.2020
31663614;31252314;31.07.2019;54;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;15.08.2020
31665651;31253256;10.07.2019;36;f;Fernstudium Bachelor of Arts Personalmanagement;180;15.08.2020
31648941;31245930;20.06.2019;24;f;Fernstudium Bachelor of Arts Pädagogik für Bildung, Beratung und Personalentwicklung;180;14.08.2020
31634931;31239525;06.08.2019;26;m;Bachelor Personalmanagement berufsbegleitend;180;14.08.2020
31674057;31255512;14.07.2019;38;m;FlexLearning Bachelor Modell;180;13.08.2020
31672452;31254708;12.07.2019;34;f;Fernstudium Bachelor of Arts Physiotherapie;180;13.08.2020
31652142;31247292;10.07.2019;26;m;Fernstudium Bachelor of Arts Fitnessökonomie;210;13.08.2020
31684746;31260723;31.07.2019;24;m;Bachelor Personalmanagement berufsbegleitend;180;10.08.2020
31663281;31252134;07.07.2019;29;m;Fernstudium Bachelor of Arts Fitnessökonomie;210;07.08.2020
31634382;31239282;31.05.2019;25;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;06.08.2020
31671723;31254360;11.07.2019;22;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;06.08.2020
31673676;31255329;13.07.2019;30;m;Betriebswirt Gesundheitsmanagement;180;06.08.2020
31615221;31229082;07.05.2019;39;m;Zusatzmodule DS;180;05.08.2020
31627479;31178175;19.05.2019;24;f;Zusatzmodule DS;180;05.08.2020
31714182;31275471;07.05.2019;21;f;FS Mitarbeiterkurse;180;05.08.2020
31601901;31223046;07.06.2019;28;m;Bachelor International Management berufsbegleitend;90;05.08.2020
31628736;31236363;22.05.2019;23;f;Bachelor Personalmanagement berufsbegleitend;180;05.08.2020
31638114;31241163;06.08.2019;28;m;Bachelor Personalmanagement berufsbegleitend;180;05.08.2020
31635792;31240062;07.06.2019;32;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;04.08.2020
31622079;30980685;10.05.2019;26;f;Fernstudium Bachelor of Arts Eventmanagement;180;01.08.2020
31655592;31224285;27.06.2019;38;f;Fernstudium Bachelor of Arts Physiotherapie;180;01.08.2020
31625772;31234797;17.05.2019;35;f;Betriebswirt;180;01.08.2020
31640292;31241985;07.06.2019;26;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;01.08.2020
31592118;31218594;07.05.2019;35;f;Fernstudium Bachelor of Arts Pädagogik für Bildung, Beratung und Personalentwicklung;180;31.07.2020
31635147;31214109;01.06.2019;28;m;BA Luftverkehrsmanagement;180;30.07.2020
31684614;31260651;31.07.2019;45;f;Bachelor Personalmanagement berufsbegleitend;180;30.07.2020
31673454;31255035;15.07.2019;42;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;29.07.2020
31672632;31254690;12.07.2019;28;m;Betriebswirt;180;29.07.2020
31639653;31241877;06.06.2019;28;f;Fernstudium Bachelor of Arts Pädagogik für Bildung, Beratung und Personalentwicklung;180;27.07.2020
31636254;31240260;02.06.2019;33;f;FlexLearning Bachelor Modell;180;26.07.2020
31623696;30583380;14.05.2019;38;m;Bachelor Informatik berufsbegleitend;180;26.07.2020
31655727;31248792;07.07.2019;37;f;Hospitality Management;180;26.07.2020
31619379;31231377;05.06.2019;29;f;Fernstudium Bachelor of Arts Architektur 240 ECTS;180;24.07.2020
31592394;31218738;07.06.2019;25;m;Zusatzmodule DS;180;24.07.2020
31629633;31236816;24.06.2019;29;f;Betriebswirt Tourismusmanagement;180;24.07.2020
31621074;31232214;13.05.2019;27;f;Bachelor Personalmanagement berufsbegleitend;180;24.07.2020
31652298;31247352;22.06.2019;49;f;Fernstudium Bachelor of Arts Sozialmanagement;180;23.07.2020
31638339;31241277;05.06.2019;26;f;Bachelor International Management berufsbegleitend;90;23.07.2020
31650054;31246320;21.06.2019;33;f;Bachelor Personalmanagement berufsbegleitend;180;23.07.2020
31685718;31261230;02.08.2019;28;m;BA Luftverkehrsmanagement;180;22.07.2020
31647168;31245270;15.06.2019;28;f;Fernstudium Bachelor of Arts Pflegemanagement;180;22.07.2020
31595496;31220082;07.05.2019;40;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;22.07.2020
31664826;31252899;06.07.2019;29;m;Fernstudium Bachelor of Arts Architektur 240 ECTS;180;19.07.2020
31687560;31262214;04.08.2019;33;f;Bachelor Personalmanagement berufsbegleitend;180;19.07.2020
31646043;31244007;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;18.07.2020
31640955;31242426;07.07.2019;26;m;Bachelor Psychologie berufsbegleitend;180;16.07.2020
31637175;31240731;04.06.2019;36;m;Bachelor Informatik berufsbegleitend;180;16.07.2020
31687503;31262193;04.08.2019;45;m;Hospitality Management;180;16.07.2020
31607523;31225593;07.05.2019;24;f;Fernstudium Bachelor of Arts Eventmanagement;180;15.07.2020
31592463;31218774;21.05.2019;26;f;FS Mitarbeiterkurse;180;15.07.2020
31656966;30500463;28.06.2019;27;f;Fernstudium Bachelor of Arts Eventmanagement;180;14.07.2020
31674108;31062492;14.07.2019;23;f;Fernstudium Bachelor of Arts Pädagogik für Bildung, Beratung und Personalentwicklung;180;13.07.2020
31665453;31253199;10.07.2019;25;f;Fernstudium Bachelor of Arts Architektur 240 ECTS;180;12.07.2020
31632954;31238559;07.05.2019;28;m;Fernstudium Bachelor of Arts Public Relations;180;12.07.2020
31473111;31106547;18.07.2019;46;f;Bachelor Personalmanagement berufsbegleitend;180;11.07.2020
31584777;31214934;07.07.2019;44;m;Fernstudium Bachelor of Arts Modemanagement;180;09.07.2020
31650369;31246449;10.07.2019;27;f;Fernstudium Bachelor of Arts Sozialmanagement;180;09.07.2020
31631946;31238037;26.05.2019;23;m;Tourismuswirtschaft;180;08.07.2020
31630557;31237332;07.06.2019;24;m;Fernstudium Bachelor of Arts Pflegepädagogik;120;08.07.2020
31645119;31244397;13.06.2019;33;m;Bachelor Personalmanagement berufsbegleitend;180;08.07.2020
31601967;31223079;15.05.2019;26;m;Bauingenieurwesen;180;07.07.2020
31622430;31232913;11.05.2019;24;f;Bachelor Personalmanagement berufsbegleitend;180;06.07.2020
31827645;31340367;07.05.2019;20;f;FlexLearning Bachelor Modell;180;05.07.2020
31606896;31225383;12.05.2019;25;f;Fernstudium Bachelor of Arts Fitnessökonomie;210;05.07.2020
31677744;31257288;19.07.2019;24;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;04.07.2020
31680993;31258854;24.07.2019;36;f;Bachelor International Management berufsbegleitend;90;04.07.2020
31639266;31241700;06.06.2019;26;m;Orientierungsstudium Bachelor of Arts E-Commerce;180;04.07.2020
31620180;31231758;07.06.2019;27;f;International Hospitality Management;180;02.07.2020
31622799;31233096;11.05.2019;31;m;Fernstudium Bachelor of Science Medieninformatik;180;02.07.2020
31684512;31260522;31.07.2019;25;f;Bachelor Psychologie berufsbegleitend;180;02.07.2020
31660620;31251027;03.07.2019;35;m;Bachelor Informatik berufsbegleitend;180;02.07.2020
31601481;31222869;06.07.2019;25;f;Tourismuswirtschaft;180;01.07.2020
31662144;31251597;04.07.2019;23;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;30.06.2020
31633716;31238970;30.05.2019;35;f;Fernstudium Bachelor of Arts Personalmanagement;180;30.06.2020
31685124;31260924;01.08.2019;27;m;Fernstudium Bachelor of Arts Pflegepädagogik;120;28.06.2020
31627185;31235577;06.06.2019;22;m;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;28.06.2020
31622334;31232865;22.05.2019;26;f;Bachelor International Management berufsbegleitend;90;27.06.2020
31656288;31249062;28.06.2019;35;m;Tourismuswirtschaft;180;26.06.2020
31650366;30687072;21.06.2019;49;f;Fernstudium Bachelor of Arts Pflegepädagogik;120;26.06.2020
31625568;31234680;06.06.2019;30;f;FS Mitarbeiterkurse;180;26.06.2020
31613814;31228377;08.05.2019;47;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;26.06.2020
31641216;31109790;07.06.2019;31;f;Fernstudium Bachelor of Arts Public Relations;180;26.06.2020
31634952;31239549;01.06.2019;31;f;Fernstudium Bachelor of Arts Modemanagement;180;26.06.2020
31673955;31255464;13.07.2019;22;m;Personalmanagement;180;25.06.2020
31632675;31238400;29.05.2019;29;f;Fernstudium Bachelor of Arts Architektur 240 ECTS;180;25.06.2020
31648488;31245813;07.07.2019;31;m;Betriebswirt Tourismusmanagement;180;25.06.2020
31686285;31261533;02.08.2019;28;m;Bachelor Personalmanagement berufsbegleitend;180;25.06.2020
31580991;31213170;29.05.2019;32;m;Betriebswirt;180;21.06.2020
31646145;27893613;07.07.2019;26;f;Bachelor Personalmanagement berufsbegleitend;180;21.06.2020
31633284;31234800;07.06.2019;31;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;19.06.2020
31665405;31253172;10.07.2019;30;m;Fernstudium Bachelor of Science Kommunikationspsychologie;180;18.06.2020
31636641;30396318;02.06.2019;41;f;Betriebswirt Gesundheitsmanagement;180;18.06.2020
31645296;31244451;13.06.2019;28;f;Bachelor Personalmanagement berufsbegleitend;180;17.06.2020
31724355;31244451;07.05.2019;28;f;Bachelor Personalmanagement berufsbegleitend;180;17.06.2020
31653999;31248024;26.06.2019;35;f;Fernstudium Bachelor of Arts Fitnessökonomie;210;17.06.2020
31657134;31249425;28.06.2019;48;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;16.06.2020
31616625;31229742;09.05.2019;28;f;Fernstudium Bachelor of Arts Eventmanagement;180;15.06.2020
31590045;31217532;07.05.2019;24;f;Bachelor Psychologie berufsbegleitend;180;14.06.2020
31628925;27749460;23.05.2019;32;f;Bachelor Personalmanagement berufsbegleitend;180;14.06.2020
31633266;31238715;07.06.2019;22;m;Fernstudium Bachelor of Science Medieninformatik;180;13.06.2020
31631913;31238028;26.05.2019;28;f;Bachelor Personalmanagement berufsbegleitend;180;12.06.2020
31666596;31253691;06.08.2019;28;f;Fernstudium Bachelor of Arts Fitnessökonomie;210;11.06.2020
31658778;31250187;30.06.2019;25;m;Bachelor Personalmanagement berufsbegleitend;180;09.06.2020
31606701;31225260;07.05.2019;25;f;Fernstudium Bachelor of Arts International Management;180;08.06.2020
31631280;31237683;07.06.2019;34;m;Fernstudium Bachelor of Arts Modemanagement;180;07.06.2020
31618875;31231113;27.05.2019;41;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;06.06.2020
31618569;31230924;07.05.2019;24;f;Bachelor Kindheitspädagogik berufsbegleitend;180;05.06.2020
31629822;30988518;24.05.2019;24;f;Fernstudium Bachelor of Science Medieninformatik;180;05.06.2020
31622985;31233246;07.06.2019;25;f;Fernstudium Bachelor of Arts Sozialmanagement;180;05.06.2020
31625280;30384135;16.05.2019;40;f;FS Mitarbeiterkurse;180;04.06.2020
31660716;31250925;03.07.2019;56;m;Fernstudium Bachelor of Arts Modemanagement;180;04.06.2020
31630599;31237350;26.05.2019;29;m;Fernstudium Bachelor of Arts Soziale Arbeit;180;04.06.2020
31687287;31262088;03.08.2019;40;f;Fernstudium Bachelor of Arts Fitnessökonomie;210;04.06.2020
31681197;30343506;24.07.2019;29;f;Zusatzmodule DS;180;03.06.2020
31649025;31245993;20.06.2019;24;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;03.06.2020
31630701;31237392;25.05.2019;23;m;Bachelor Personalmanagement berufsbegleitend;180;03.06.2020
31670502;31253784;11.07.2019;24;f;Bachelor Personalmanagement berufsbegleitend;180;02.06.2020
31616844;31229874;12.06.2019;27;f;Bachelor International Management berufsbegleitend;90;01.06.2020
31687821;31262409;04.08.2019;24;f;BA Luftverkehrsmanagement;180;31.05.2020
31640238;31240956;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;31.05.2020
31672296;31254627;12.07.2019;34;m;Fernstudium Bachelor of Arts Architektur 240 ECTS;180;30.05.2020
31683921;31260294;28.07.2019;34;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;30.05.2020
31635786;31240059;05.06.2019;26;f;Fernstudium Bachelor of Arts Modemanagement;180;29.05.2020
31762458;31303572;07.05.2019;40;f;Fernstudium Bachelor of Science Wirtschaftspsychologie;180;28.05.2020
31686396;30718431;02.08.2019;24;f;Zusatzmodule DS;180;28.05.2020
31631607;31237881;26.05.2019;38;m;Betriebswirt Gesundheitsmanagement;180;28.05.2020
31634721;27427707;31.05.2019;31;m;Betriebswirt Informationstechnik;180;27.05.2020
31632822;31238487;29.05.2019;30;m;Bachelor Informatik berufsbegleitend;180;27.05.2020
31625964;31218180;07.06.2019;21;m;Bachelor Health Care Management berufsbegleitend;180;27.05.2020
31655802;31248837;27.06.2019;25;f;BA Internationales Eventmanagement;180;26.05.2020
31641420;31242597;07.06.2019;27;m;Orientierungsstudium Bachelor of Arts E-Commerce;180;26.05.2020
31683120;31118385;26.07.2019;34;f;Fernstudium Bachelor of Arts Pädagogik für Bildung, Beratung und Personalentwicklung;180;24.05.2020
31648923;31245969;10.07.2019;22;m;Bauingenieurwesen;180;24.05.2020
31658280;31245789;29.06.2019;39;f;Fernstudium und Online International Bachelor of Science Data Science 180 ECTS;180;24.05.2020
31636743;31162650;07.06.2019;28;m;Bachelor Health Care Management berufsbegleitend;180;24.05.2020
31676352;31256592;18.07.2019;36;m;Fernstudium Bachelor of Arts Pflegemanagement;180;22.05.2020
31674558;31255719;14.07.2019;26;m;Gesundheitsmanagement;180;22.05.2020
31630182;31237077;31.05.2019;35;m;Fernstudium Bachelor of Arts Modemanagement;180;22.05.2020
31684575;31260633;31.07.2019;53;f;Fernstudium Bachelor of Arts Sozialmanagement;180;22.05.2020
31662336;31251684;04.07.2019;22;f;Bachelor Personalmanagement berufsbegleitend;180;22.05.2020
31631673;30513786;07.06.2019;24;f;BA Internationales Eventmanagement;180;21.05.2020
31647837;31129812;07.06.2019;22;f;Bachelor Wirtschaftsinformatik berufsbegleitend;180;21.05.2020
31681212;31258989;24.07.2019;24;f;Personalmanagement;180;20.05.2020
31618164;31230675;07.05.2019;27;m;Orientierungsstudium Bachelor of Arts E-Commerce;180;20.05.2020
31646289;30113649;07.06.2019;26;f;Bachelor Health Care Management berufsbegleitend;180;20.05.2020
31527099;31180947;21.06.2019;29;f;Bachelor Kindheitspädagogik berufsbegleitend;180;19.05.2020
